,name,party,constituency,house,id,date,text
308,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AR-AU hs_Para 17/03/2016 11:03:40,"[<p class=""hs_Para"">Given that the recess is fast approaching, the uprating regulations that will deprive approximately 550,000 overseas pensioners will be enacted by the time we return to this House. Will the Government bring forward a debate to allow us to consider this properly?</p>]"
309,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,BN-BQ hs_Para 08/06/2016 15:06:29,"[<p class=""hs_Para"">Does the hon. Gentleman accept that from a Scottish point of view, despite the limited devolved powers that the BBC has, which my hon. Friend the Member for Edinburgh East (Tommy Sheppard) touched on, everything is reported from a London-centric perspective? That is part of the problem and accounts for some of the dissatisfaction with the BBC.</p>]"
310,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,BA2-BB1 hs_Para 08/06/2016 16:06:50,"[<p class=""hs_Para"">As someone who is under 25, I can say that everybody who is elected in this room is paid on the same basis. Therefore, I find it completely unjustifiable that the same principle does not apply to the outside world. Does the hon. Lady agree that this is yet another example of the Conservative Government’s attitude that there should be one rule for us and another for people outwith this Parliament?</p>]"
311,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,BF2-BG hs_Para 08/06/2016 17:06:52,"[<p class=""hs_Para"">Will the Minister give way?</p>]"
312,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AU2-AW1 hs_Para 26/10/2016 13:37:51,"[<p class=""hs_Para"">The Scottish National party will fully support Labour’s motion. I thank the hon. Member for Salford and Eccles (Rebecca Long Bailey) for making the case so eloquently, but I think it is worth while reiterating some key points.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">HMRC gave the contract to Concentrix, with the</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">“additional capacity to review and correct tax credit claims that are potentially based on incorrect information.”</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">One of the main tasks of Concentrix was to find people with an “undisclosed partner” and to see whether they were claiming the benefit as a single person but actually living with others. That is where the problem really begins. Concentrix spent a considerable amount of money putting out “fishing” letters to try to catch people claiming fraudulently. In a written answer on 7 September, the Treasury Minister said that Concentrix sent out 381,000 letters to tax credit claimants requesting proof of single status; 254,000 letters asking for details of hours worked; and 312,000 letters asking for evidence of childcare use.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">Concentrix’s logic was that, unless people replied with the appropriate evidence, their tax credits would be stopped. However, despite all those letters apparently being sent out, thousands of people had absolutely no idea they were being investigated. Quite often, they did not know that they were under investigation, or that their tax credits had been stopped—</p>]"
313,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AU2-AW1 hs_Para 26/10/2016 13:39:36,"[<p class=""hs_Para"">I agree entirely. That is something I will touch on later.</p>]"
314,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AU2-AW1 hs_Para 26/10/2016 13:43:17,"[<p class=""hs_Para"">Another interesting point is that, when the Work and Pensions Committee looked into the matter, we discovered that Concentrix had subcontractors —three, I believe—but it was not allowed to go into any detail about who they were or what their methods were. I hope that, at some point, the Government will answer those questions.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">Like the constituents of many other Members here, all the constituents I dealt with did not discover that their tax credits had been stopped until they went to collect them from the bank and discovered that there was nothing. When I started to look into the matter, I realised that this is truly the most ridiculous level of incompetence that I have ever heard of. People were accused of being in relationships with dead tenants 70 years their senior. They were accused of being in relationships with some of their own children. In my constituency, Scottish flat numbers seemed to be a major issue for Concentrix because it could not get its head around the fact that flat 1/1 and 1/2 were across the landing from each other and were not the same house.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">The best one, though, has to be the case of RS McColl. To provide a bit of perspective, RS McColl is a corner shop that is as common in Scotland as WH Smith is in England, yet people were being accused of living with this mysterious Mr McColl because their flat was above an RS McColl shop. At no point did anyone in Concentrix or HMRC think, “Wait a minute. This Casanova is getting about a bit.” This would be funny—until we remember that we are talking about people’s livelihoods and their survival.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">As a member of the Work and Pensions Committee, I took part in the evidence session where we heard from claimants who had had their tax credits stopped. This is where we have to remember the human costs. We first heard from a woman called Marie, a mother of two who went six weeks with no support. She did not discover that her benefits had been stopped until she went to the bank. She said that she genuinely could not fill her cupboards with any food and she spoke of the shame of having to take her kids to a food bank and having to rely on the charity of others to be able to eat.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">A woman called Sarah had no hand and suffered chronic pain every day of her life. She had two young kids, who were both under the age of five. She spent a combined total of 19 hours on the phone waiting for someone from Concentrix to answer. When she finally did get through to someone, the person at the other end of the phone just kept saying, “I don’t know; sorry about that. You need to phone back and try to get someone else.” She was asked to write a letter. She explained she could not write due to her disability, only to be told, “Well, sorry, you’ll just need to find someone else to write it”. At that point, that woman broke down in tears in front of the Committee. She was overwhelmed  <span class=""column-number"" data-column-number=""301"" id=""301""></span>with emotion when she spoke about the fact that she had to look at her kids knowing that she did not know where the next meal was coming from.</p>]"
315,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AU2-AW1 hs_Para 26/10/2016 13:44:19,"[<p class=""hs_Para"">It is actually completely disgusting for this to be happening under the watch of Government. It is also worth remembering that, when we talk about these horrendous individual cases, they are not unfortunate or rare examples—it is happening throughout the UK. Whoever made the music that is played when people are put on hold by Concentrix must be making a fortune, because my entire office can whistle it off the top of their heads, we were kept on hold for so long—and that was on the MPs’ hotline. The fact that people who do not have access to that hotline are sometimes having to spend up to 90 minutes on the phone is ridiculous.</p>]"
316,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AU2-AW1 hs_Para 26/10/2016 13:46:13,"[<p class=""hs_Para"">It is also worth remembering that the number people were asked to phone was an 0845 number, so it cost an absolute fortune. I think that anyone in the Chamber would find it cost a fortune, so imagine how much pressure that will put on someone who already qualifies for tax credits, but has been told that they will not be receiving them.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">When we in the office did get through, we were told that people had to apply for mandatory reconsiderations, only to discover that the contract also delegated extensive decision making powers to Concentrix, including the processing of mandatory reconsiderations. So this private company has to investigate itself to find out whether it made the correct decision. We should bear in mind the fact that the contract states that it should be paid only on the basis of results. The entire contract has been a shambles; it has been ludicrous from the start.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">As if all that were not bad enough, during the evidence session with the Select Committee, Concentrix admitted that 90% to 95% of all mandatory reconsiderations were upheld. The company was openly admitting that it got it right only 5% of the time. These are the people who have applied for an appeal. How many people have had their benefits stolen from them who have not gone for a mandatory reconsideration?</p>]"
317,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AU2-AW1 hs_Para 26/10/2016 13:46:47,"[<p class=""hs_Para"">I appreciate the Minister’s point, but we need to remember that HMRC and the Government were supplying information to Concentrix, so a lot of the fault lies with the Government.</p>]"
318,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AU2-AW1 hs_Para 26/10/2016 13:47:37,"[<p class=""hs_Para"">I could not agree more.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">Concentrix was saying that 95% of mandatory reconsiderations were upheld, but in the next panel before the Select Committee, the chief executive of HMRC said that it was not as bad as 95% and that 73% were upheld. He said that as though it was some kind of problem that—</p>]"
319,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AU2-AW1 hs_Para 26/10/2016 13:47:33,"[<p class=""hs_Para"">I want to make some progress.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">It is such a farce that the Government and Concentrix cannot even agree on how many times they got it wrong. It is ridiculous situation to find ourselves in. Meanwhile, people are having to go to food banks and to go home to their crying children, who do not want to eat Tesco’s 80p Bolognese for the fourth time that week.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">I appreciate that mistakes can happen in all walks of life, whatever job one is in, but the reality is that, when the mistakes are made by Government, it is people who suffer—and often it is the most vulnerable people. Although we wholeheartedly support Labour’s motion, we have to highlight the fact that the Government have to bear some of the blame. The contract itself states that HMRC is required to monitor the exercise and remains responsible in law for the actions carried out by the contractor. I do not believe that the Government have done that adequately.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">The most damning thing in this entire saga is that Concentrix was under the impression that its contract was going to be renewed. Only after the media cottoned on to this and began writing about it, and after 670-odd formal complaints were put in by elected Members to HMRC, did the heat begin to be turned up and the issue begin to be taken seriously. The vice-president of Concentrix said he was initially given only 15 minutes’ notice, before he went on a flight, that the contract was not going to be renewed. He pleaded with HMRC to be given an hour in order to inform staff. An hour was the difference between Concentrix thinking it had a contract that would be renewed and the contract being taken away because of its shambolic work. The level of incompetence is truly incredible. We cannot ignore that and place all the blame on Concentrix.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">So what needs to be done now? The hon. Member for Greenwich and Woolwich (Matthew Pennycook), who is no longer in his place, mentioned the £100 hardship payment, but in all my cases constituents have been told that the £100 will be taken back off their benefits. That has to be looked at. If we are all being told that at the same time, that is clearly an issue.<span class=""column-number"" data-column-number=""303"" id=""303""></span></p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">As for how we should deal with the overall problem, the buck has to stop with HMRC. The Government must bring services of this kind back in house, and they must once again be the Government’s day-to-day responsibility. Saying to a private company “We want you to make £1 billion worth of cuts, but we will only pay you on a results basis” is a recipe for disaster. We have to legislate so that this is never allowed to happen again. One of the main reasons that it occurred in the first place was the lack of resources and Departments’ inability to cope. The Treasury must reconsider its ongoing policy of downsizing HMRC, especially when we are in the midst of such a cataclysmic problem.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">As has been said by a number of Members today, and on another occasion by my good and hon. Friend the Member for Lanark and Hamilton East (Angela Crawley), the Government must apologise to people. There is no shame in apologising and admitting that you got it wrong. The Government need to regain a bit of trust from the people who have been hurt. Concentrix is by no means innocent of any of what has happened, but ultimately it was HMRC that signed the contract: it happened on HMRC’s watch.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">Conservative Members will probably roll their eyes and stop listening when I say this, but the biggest problem that I have with issues like this is that the Government seem to be perpetuating an overarching culture of blaming the poor. We treat people with suspicion from the start, and the onus is always on individuals to prove that they are not thieves or frauds. Pressure is put on people who have enough to deal with already. I have sat through many debates of this kind, and I have heard certain groups—disabled people, pensioners and those on low wages—being constantly targeted. We end up pitting them against each other. We tell young people “You cannot get a job because pensioners are living too long”, and we tell the disabled “Sorry, we cannot afford to pay these amounts any more, so we will have to cut £30 from your benefits.” All the while, at the heart of all that, there is a small group of people who are wealthier than ever before—and I have to say that I include every elected Member in the Chamber in that category. We were all given an 11% pay rise; who else was? Who in the outside world has seen that kind of pay rise?</p>]"
320,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AU2-AW1 hs_Para 26/10/2016 13:52:45,"[<p class=""hs_Para"">I am going to finish soon.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">Recently, Philip Green gave evidence to the Work and Pensions Committee. Here is a guy who has lost £570 million worth of pensions, 22,000 pensioners have been affected and 11,000 jobs have gone, yet he is still able to go off to the Greek islands on his £100 million yacht. That is not the kind of society that many us want.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">Let us not forget that, despite this whole saga and despite all the horrendous stories that we are hearing, Concentrix will still walk away with millions of pounds as a result of the work that it has already done: I believe that the most recent figure is £27 million. This is a culture for which the Government must be responsible. Although only 0.8% of benefits are fraudulently claimed, the general public seem to think that one third of them are. The Government have not just a responsibility to  <span class=""column-number"" data-column-number=""304"" id=""304""></span>look after people, but a responsibility for the language that they use—for the rhetoric—and also for the culture that they set.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">I know that what I am saying will probably not convince Conservative Members. This may be an unconventional suggestion, but I want them to go and see a film called “I, Daniel Blake”, which will give them a cold and sobering view of the reality that so many people are experiencing. The film rightly makes it clear that, when we debate matters such as this, we are not talking about service users, claimants, or national insurance numbers on a Concentrix computer screen; we are talking about citizens—your citizens. We are talking about people here, and they deserve to be treated with a lot more dignity and respect than they have been.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">In her first statement as Prime Minister, Theresa May made this promise in Downing Street:</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">“If you’re from an ordinary working class family, life is much harder than many people in Westminster realise… When we take the big calls, we’ll think not of the powerful, but you. When we pass new laws, we’ll listen not to the mighty but to you. When it comes to taxes, we’ll prioritise not the wealthy, but you.”</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">My last question to the Government is “When?” There are people with absolutely nothing. When will the Government prioritise the people who need them most? Lord knows, those people are losing both patience and hope.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para""></p>]"
321,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,CV-DA1 hs_Para 11/10/2016 19:01:59,"[<p class=""hs_Para"">I rise to present this petition on behalf of the residents of Paisley and Renfrewshire South in the same terms, and urge the Government to correct this appalling injustice.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para""><em>The Petition of residents of Paisley and Renfrewshire South.</em></p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">[P001752]</p>]"
322,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,DP-DS hs_Para 15/03/2016 20:03:51,"[<p class=""hs_Para"">I am grateful to my hon. Friend for giving way, especially given the fact that I am half a Bankie with my family coming from Whitecrook. I can remember my Granny Joe telling me stories about my Auntie Mary’s friends who went to the cinema. When she went home, she discovered that her entire family had been bombed and killed, leaving her all on her own. Will my hon. Friend join me not only in paying tribute to those who lost their lives, but in giving praise where it is needed for all the people who have rebuilt Clydebank into the wonderful town it is today and which I am proud to call a second home?</p>]"
323,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AJ-AN1 hs_Para 05/07/2016 12:38:49,"[<p class=""hs_Para"">An elderly constituent of mine came to my surgery to explain that, sadly, her husband had passed away as a result of being infected with hepatitis C during the contaminated blood scandal. She has applied to the Skipton Fund four times, and has been turned down because her husband’s medical records have been destroyed since his death. Can the Minister offer any advice on how I can best move forward with this? I am also happy to meet her to give her more background information.</p>]"
324,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,BE2-BR hs_Para 11/05/2016 15:05:17,"[<p class=""hs_Para"">I thank my hon. Friend the Member for Ross, Skye and Lochaber (Ian Blackford) for securing this debate.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">It is fair to say that, given my youthfulness, prior to last year I did not have a great understanding of pensions. But the more I look into the different issues, the more bizarre the world of pensions seems to get. I thank the hon. Member for North Thanet (Sir Roger Gale) for mentioning the fact that we are not at the WASPI meeting because we are in this Chamber debating this issue. He made an interesting point, which is in fact one reason why I find this debate incredibly bizarre. He said that the Government claim to have received legal advice that raises fears that people will be able to claim for back payments. But legal advice received by the International Consortium of British Pensioners from Blackstone Chambers contradicts that.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">The Minister said that many pensioners overseas whose pensions are frozen are compensated through means-tested benefits in their country of residence and implied that unfreezing those pensions would make savings for foreign Governments at the expense of the UK taxpayer. But again, when we look at the facts, the ICBP’s recent review of the countries with the largest numbers of British pensioners with frozen pensions shows that that is simply not the case. The vast majority of pensioners would benefit greatly from an uprating  in full.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">That brings me to the person who my hon. Friend the Member for Ross, Skye and Lochaber mentioned, Anne Puckridge, the former college lecturer, who is now 91 years of age. She worked in the UK all her life, then moved to Canada to be with her daughter and grandchildren. Fourteen years on, Anne, who served as an intelligence officer in the Women’s Royal Naval Service during the second world war, is struggling to live on a frozen pension of £75.50, which is what she was entitled to when she moved. As my hon. Friend pointed out, she now fears that she will be forced to move back to Britain to be able to survive. He gave us some telling quotes. She has said:</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">“It’s the small things, and the injustice, that is really getting to me…I value my independence, but I can’t go on living on the breadline and I don’t want to inflict this on my family.”</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">That is telling. She is not asking for millions here—she does not want to raid the bank. She is asking for the  <span class=""column-number"" data-column-number=""673"" id=""673""></span>extra 20 or 30 quid that she is entitled to after she paid into the system all her working life. Anne went on to say—this is perhaps the part that gives us most insight:</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">“As well as ever-increasingly poverty, I feel a sense of stress and shame, which is affecting my health.”</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">I looked through the various briefings on this issue and the previous debates there have been, for years now—as the Minister rightly pointed out, this debate has been going on since probably after world war two. In 1981, the line from the Government was not far off what the Minister said today. They said that they could not, unfortunately, unfreeze the pensions because that was incompatible with the Government’s policy of containing the long-term cost of the social security system to ensure that it remained affordable. This is an incredibly cynical point—I am getting used to those in here, so I thought I may as well join in—but it concerns the real lunacy of the argument about cost. Instead of giving people who have paid into the system all their life the £20 or £30 extra that people in the UK get and to which they are entitled, we are saying, “We’re not going to give you that money, but you can go and live abroad, make yourself ill through poverty, worry and the stress of having to come home. When you are forced to return to Britain, don’t worry, we’ll foot the bill for the NHS and everything else.” The argument about cost does not stand up—costs will increase when pensioners who have been made ill through stress or whatever, have to come back in order to survive.</p>]"
325,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,BE2-BR hs_Para 11/05/2016 15:05:46,"[<p class=""hs_Para"">I could not agree more with my hon. Friend, and I will touch on our relationship with Canada in a minute. My argument is supported by a 2010 study by Oxford Economics, which used Government statistics to show that a pensioner who permanently leaves the UK saves it £4,300 a year in NHS usage and other social security benefits. We are placing an increasing workload and cost on to the NHS and other public bodies—the very bodies that we are simultaneously using as part of the argument to continue with frozen pensions. It makes no sense.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">The third reason often given by the Government for this measure is that there could be some sort of legal or political backlash, but that is not the case. This issue has been debated for years, and Annette Carson made a legal challenge against the Government on the basis of discrimination. She said that because she was in South Africa, which does not have a reciprocal deal with the UK, her pension was frozen, whereas if she had moved to an EU country—or a country with such a deal—she would have had an uprated pension. The judge ruled  <span class=""column-number"" data-column-number=""674"" id=""674""></span>that she lost the case and that there was no discrimination, but he noted just how ludicrous the system is, and how much confusion there is about it. He ruled that it was a political, rather than judicial, decision, which shows how crazy these plans are—the hon. Member for Worthing West (Sir Peter Bottomley) used that word previously.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">Any pensioner who moves within the EU or the European economic area gets an increase, and the UK has reciprocal agreements with 16 countries. As the hon. Member for Vauxhall (Kate Hoey) pointed out, our agreements with Canada, New Zealand and Australia do not allow for uprating, yet those three countries are home to 80% of overseas residents who do not receive upratings.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">I agree with everything that the hon. Member for Broxbourne (Mr Walker) said about choice and how that has to work both ways with the Government. The Minister said that pensioners can choose whether to go to country A that has a deal, or country B that does not, but that does not add up. Surely true freedom would allow someone to choose freely where they want to go, knowing that they have paid in all their life and will now get that back. It is not for the Government to put a hindrance on where people can choose to spend the pension that they have built up over their lifetime.</p>]"
326,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,BE2-BR hs_Para 11/05/2016 15:05:12,"[<p class=""hs_Para"">That is an interesting point, but we will wait and see how things go in the summer.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">Everything that has been mentioned in this debate touches on a deeper, more fundamental problem within pensions as a whole under this and previous Governments—that of inconsistency. We tell people to pay national insurance for a pension and to save for a fulfilling, free and happy retirement—but only in certain places. We tell people that we will give them greater freedom, that they can be trusted with their pensions, and that we will give them greater choice and allow them to take their pensions early—but we will not give them the freedom to move anywhere with that pension. Deals are made to uprate pensions in some countries, but not others; people are given the vote in some countries, but the Government are not prepared to pay out for their pension. It does not make sense. Everything seems to be convoluted and conflicting.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">My hon. Friend the Member for Ross, Skye and Lochaber mentioned what the Chancellor said about being supportive of change when he was in opposition, but the House of Commons Library shows that the then shadow Pensions Minister explained that the Conservatives had “considerable sympathy” with those affected. The Prime Minister stated in a letter that the Government do not feel that they can change anything in times of austerity—“How can we unfreeze those pensions when people in the UK are being asked to make sacrifices?” However, in the wake of recent events—whether the saga of the Panama papers or the shambolic deal with Google—it is clear that the Government are asking the wrong people to make sacrifices, and it is worth reminding the Minister that all the sympathy in the world will not pay the bills.<span class=""column-number"" data-column-number=""675"" id=""675""></span></p>, <p class=""hs_Para""></p>, <p class=""hs_Para""></p>]"
327,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AJ-AM1 Question ,"[<p class=""Question"">Q8.   One of my constituents who I have been working with for some time has had her mobility car removed after falling victim to a flawed personal independence payment assessment by Atos. After the involvement of my office, Atos has since admitted  its error, yet my vulnerable constituent still remains housebound and without a suitable car. Will the Prime Minister offer his full assistance to rectify this cruel situation, and will he look again at the regulations that allowed this situation to occur in the first place? <span class=""uin"">[905686]</span></p>]"
328,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,BH2-BL1 hs_Para 24/02/2016 15:02:10,"[<p class=""hs_Para"">When I heard that we were to debate this issue again, I thought, “What am I going to talk about?” Everything is already on the record. We have already discussed how the new single tier state pension is irrelevant to the women in question and will not solve the problem. We went to great lengths to explain how nobody disagrees with equalisation and nobody is calling for Acts to be repealed.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">Then I came across a document that was sent by a Conservative MP to a woman affected. On the front page it says that the Government cannot do anything because WASPI is campaigning for all women born after April 1951 to be given their state pension from age 60. No, that is not what WASPI is asking for. The hon. Member for Gloucester (Richard Graham) talked about misleading people. That is misleading. Nobody is against equalisation.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">On Monday I attended a media training course, where we were taught how to look at the camera, where to put our hands and so on. One of the guys taking the course said, “If you, as politicians, ever find ourselves  <span class=""column-number"" data-column-number=""356"" id=""356""></span>in a difficult situation where you realise you’re in the wrong and you need to get through an interview, just start talking about what you want to talk about.” It struck me immediately that that is what this Government are doing; every single time we talk about this, they start talking about things that are completely irrelevant.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">The second page of the document states: “The national insurance credits are available for many people to help them build entitlement towards state pension. National insurance payments also impact on entitlement to a range of other benefits.” Pensions are not a benefit; they are a right. One of my constituents described them as a contract, and that is exactly what they are. Let me make this very simple. Everybody here has a phone—in fact, some of us are sitting with our iPads right now—and we all have contracts for those. If O2, Virgin or Three were to change the terms and conditions of our contracts, we would have something to say about it. If they waited 14 years to tell us about those changes, we would definitely have something to say about it. If they said, on top of that, that we would be forced to live off our life savings as a result of those changes, we would be up in arms about it, and rightly so. So why are pensions any different?</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">We hear all the time, “Where is the money going to come from for that?” The truth is that this comes down to austerity, and it is austerity of choice. Those on the Government Front Bench can roll their eyes all they want, but this is a choice. I am yet to hear a general or a Defence Minister say, “We can’t bomb that country because we’ve exceeded our budget.” When we want to bomb Syria, we can find the money. When we want to refurbish Westminster, we can find the money. But when it comes to giving our pensioners their pensions, we cannot find the money? I just do not accept that.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">This debate reminds me of the tax credits debate. We were making all these arguments about how unfair the situation was, and the Government responded with exactly the same argument: “We don’t have the money.” Then, when the heat was turned up and political pressure was put on them, all of a sudden they put their hand down the back of the couch and said, “Okay, we can afford it now, so let’s just do a U-turn,” and rightly so.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">That brings me to my last point. How can we ignore the will of this House? We have debated this matter in this Chamber and voted by 158 to 0. How can we ignore that? We debated it in Westminster Hall, which was packed to the gunnels, and almost everybody who spoke was against the Government. They cannot continue to ignore the will of this House. I am no fan of Westminster—that will come as no surprise—because I think it is more about ego than it is about issue, but the truth is that even the most politically savvy minds must be able to see that this is not party political. We have a chance to come together and do something that will earn us respect. I think that the Government should take that chance and act.</p>]"
